painter;painterLabel;nationalityLabel;birthDate;deathDate;artMovementLabel;Period
http://www.wikidata.org/entity/Q18575696;Noël-Dieudonné Finart;France;1797-03-27 ;1852-03-18 ;;1700-1800
http://www.wikidata.org/entity/Q110081451;Faustino Boatti;royaume de Lombardie-Vénétie;1797-03-30 ;1857-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q110081451;Faustino Boatti;royaume de Lombardie-Vénétie;1797-03-30 ;1857-01-03 ;;1700-1800
http://www.wikidata.org/entity/Q105826937;Ambroise Charlemagne Victor Lechenetier;France;1797-03-31 ;1877-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1693441;Johann Fischbach;Autriche;1797-04-05 ;1871-06-19 ;;1700-1800
http://www.wikidata.org/entity/Q1405752;Ferdinand Schimon;Allemagne;1797-04-06 ;1852-08-29 ;;1700-1800
http://www.wikidata.org/entity/Q21289197;Jean Guillaume Elzidor Naigeon;France;1797-04-08 ;1867-12-30 ;;1700-1800
http://www.wikidata.org/entity/Q16066119;Louis-Stanislas Marin-Lavigne;France;1797-04-12 ;1860-04-06 ;;1700-1800
http://www.wikidata.org/entity/Q3155319;Isidore Laurent Deroy;France;1797-04-13 ;1886-11-25 ;;1700-1800
http://www.wikidata.org/entity/Q3155319;Isidore Laurent Deroy;France;1797-04-14 ;1886-11-25 ;;1700-1800
http://www.wikidata.org/entity/Q3066430;Fanny Alaux;France;1797-04-15 ;1880-01-19 ;;1700-1800
http://www.wikidata.org/entity/Q123670423;Pierre Marie Joseph Vernet;France;1797-04-15 ;1875-02-08 ;;1700-1800
http://www.wikidata.org/entity/Q46999193;Johannes Alexander Rudolph Best;Royaume des Pays-Bas;1797-04-15 ;1855-01-12 ;;1700-1800
http://www.wikidata.org/entity/Q52154593;Johann Caspar Schinz;Suisse;1797-04-16 ;1832-08-09 ;;1700-1800
http://www.wikidata.org/entity/Q97716269;John Evers;États-Unis;1797-04-17 ;1884-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q3172059;Christiaan Kramm;Royaume des Pays-Bas;1797-04-18 ;1875-05-24 ;;1700-1800
http://www.wikidata.org/entity/Q3383633;Pierre Achille Poirot;France;1797-04-20 ;1855-08-23 ;;1700-1800
http://www.wikidata.org/entity/Q871427;Ernst Ferdinand Oehme;royaume de Saxe;1797-04-23 ;1855-04-10 ;romantisme;1700-1800
http://www.wikidata.org/entity/Q871427;Ernst Ferdinand Oehme;royaume de Saxe;1797-04-23 ;1855-09-10 ;romantisme;1700-1800
http://www.wikidata.org/entity/Q41265969;Wijnanda Cornelia Splitgerber;Royaume des Pays-Bas;1797-05-01 ;1871-11-04 ;;1700-1800
http://www.wikidata.org/entity/Q7819049;Tommaso Benedetti;royaume d'Italie;1797-05-01 ;1863-02-16 ;;1700-1800
http://www.wikidata.org/entity/Q1687555;Jeremias David Alexander Fiorino;Allemagne;1797-05-03 ;1847-06-22 ;;1700-1800
http://www.wikidata.org/entity/Q718327;Ernst Meyer;Danemark;1797-05-11 ;1861-01-31 ;;1700-1800
http://www.wikidata.org/entity/Q89479533;Antoine Jean Weber;France;1797-05-11 ;1875-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1038234;Carl Georg Christian Schumacher;Confédération germanique;1797-05-14 ;1869-06-22 ;;1700-1800
http://www.wikidata.org/entity/Q3170538;Jean Baptiste Fortuné de Fournier;France;1797-05-16 ;1864-02-17 ;;1700-1800
http://www.wikidata.org/entity/Q5026703;Camillo Guerra;royaume d'Italie;1797-05-21 ;1874-03-10 ;;1700-1800
http://www.wikidata.org/entity/Q3263626;Louise-Adéone Drölling;France;1797-05-29 ;1834-03-20 ;;1700-1800
http://www.wikidata.org/entity/Q18159373;Gabriel Aristide Passot;France;1797-05-31 ;1875-09-11 ;;1700-1800
http://www.wikidata.org/entity/Q2871386;Auguste Rolland;France;1797-06-04 ;1859-04-27 ;;1700-1800
http://www.wikidata.org/entity/Q1555584;Gustav Adolph Hennig;royaume de Saxe;1797-06-14 ;1869-01-15 ;;1700-1800
http://www.wikidata.org/entity/Q3491037;Sophie Rude;France;1797-06-16 ;1867-12-04 ;;1700-1800
http://www.wikidata.org/entity/Q16509498;Gottlieb Emanuel Wysard;Suisse;1797-06-16 ;1837-06-18 ;;1700-1800
http://www.wikidata.org/entity/Q110214161;Thomas Christian Lubbers;Danemark;1797-06-18 ;1873-11-22 ;;1700-1800
http://www.wikidata.org/entity/Q3060257;Eugénie Charmeil;France;1797-06-18 ;1855-07-01 ;;1700-1800
http://www.wikidata.org/entity/Q13137363;Otto de Boer;Royaume des Pays-Bas;1797-07-11 ;1856-08-14 ;;1700-1800
http://www.wikidata.org/entity/Q1299846;Ehregott Grünler;Allemagne;1797-07-17 ;1881-09-09 ;;1700-1800
http://www.wikidata.org/entity/Q322582;Paul Delaroche;France;1797-07-17 ;1856-11-04 ;;1700-1800
http://www.wikidata.org/entity/Q21403229;Charles David;France;1797-07-19 ;1869-11-12 ;;1700-1800
http://www.wikidata.org/entity/Q5952325;Henrik Lilljebjörn;Suède;1797-07-21 ;1875-08-22 ;;1700-1800
http://www.wikidata.org/entity/Q113953196;Sophie Marais;France;1797-08-05 ;1847-08-08 ;;1700-1800
http://www.wikidata.org/entity/Q1036745;Carl Andreas August Goos;Danemark;1797-08-06 ;1855-07-12 ;;1700-1800
http://www.wikidata.org/entity/Q702700;Joseph-Nicolas Robert-Fleury;France;1797-08-08 ;1890-05-05 ;;1700-1800
http://www.wikidata.org/entity/Q20977781;Cornelis Ouboter van der Grient;Royaume des Pays-Bas;1797-08-14 ;1868-05-30 ;;1700-1800
http://www.wikidata.org/entity/Q49487146;Otto Sebastian von Unge;Suède;1797-08-15 ;1849-05-14 ;;1700-1800
http://www.wikidata.org/entity/Q14643168;Michel Van Cuyck;Belgique;1797-08-19 ;1875-05-10 ;;1700-1800
http://www.wikidata.org/entity/Q41177532;Heinrich Schulz;royaume de Prusse;1797-08-19 ;1886-05-25 ;;1700-1800
http://www.wikidata.org/entity/Q12318750;J.F. Møller;Danemark;1797-08-20 ;1871-10-14 ;;1700-1800
http://www.wikidata.org/entity/Q28049631;H.J. Paludan;Danemark;1797-08-20 ;1830-06-03 ;;1700-1800
http://www.wikidata.org/entity/Q20664511;Karl von Saar;Autriche;1797-08-22 ;1853-03-25 ;;1700-1800
http://www.wikidata.org/entity/Q16065702;Sheldon Peck;États-Unis;1797-08-26 ;1868-03-19 ;;1700-1800
http://www.wikidata.org/entity/Q110175788;Hans Jakob Paludan;Danemark;1797-08-27 ;1830-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q110175788;Hans Jakob Paludan;Danemark;1797-08-27 ;1830-06-03 ;;1700-1800
http://www.wikidata.org/entity/Q3920870;Pierre-Joseph Bazin;France;1797-08-29 ;1866-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q51094388;Betty Fröhlich;Autriche;1797-08-30 ;1878-06-30 ;;1700-1800
http://www.wikidata.org/entity/Q568298;Franz Krüger;Anhalt-Köthen;1797-09-03 ;1857-01-21 ;;1700-1800
http://www.wikidata.org/entity/Q13411079;Johan Bravo;Danemark;1797-09-03 ;1876-04-29 ;;1700-1800
http://www.wikidata.org/entity/Q16857955;John Blennerhassett Martin;États-Unis;1797-09-05 ;1857-10-27 ;;1700-1800
http://www.wikidata.org/entity/Q21609234;Eugénie Tripier-Le Franc;France;1797-09-07 ;1872-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q568298;Franz Krüger;Anhalt-Köthen;1797-09-10 ;1857-01-21 ;;1700-1800
http://www.wikidata.org/entity/Q13560033;Joseph Stannard;Royaume-Uni de Grande-Bretagne et d'Irlande;1797-09-13 ;1830-12-07 ;École de peinture de Norwich;1700-1800
http://www.wikidata.org/entity/Q13560033;Joseph Stannard;royaume de Grande-Bretagne;1797-09-13 ;1830-12-07 ;École de peinture de Norwich;1700-1800
http://www.wikidata.org/entity/Q2363367;Joseph-Désiré Court;France;1797-09-14 ;1865-01-23 ;;1700-1800
http://www.wikidata.org/entity/Q1259182;Janvier Suchodolski;Empire russe;1797-09-19 ;1875-03-20 ;;1700-1800
http://www.wikidata.org/entity/Q64692939;Félicie Frappart;France;1797-09-21 ;1885-02-03 ;;1700-1800
http://www.wikidata.org/entity/Q3815623;Cornelis Kruseman;Royaume des Pays-Bas;1797-09-25 ;1857-11-14 ;;1700-1800
http://www.wikidata.org/entity/Q52154599;Eduard Kinkelin;Suisse;1797-09-25 ;1879-11-02 ;;1700-1800
http://www.wikidata.org/entity/Q56007234;Karl Schwindt;Allemagne;1797-09-28 ;1867-07-10 ;;1700-1800
http://www.wikidata.org/entity/Q450795;Sophie von Knorring;Suède;1797-09-28 ;1848-02-13 ;;1700-1800
http://www.wikidata.org/entity/Q21456844;James Forbes;Royaume-Uni de Grande-Bretagne et d'Irlande;1797-10-01 ;1881-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21456844;James Forbes;Royaume-Uni de Grande-Bretagne et d'Irlande;1797-10-01 ;1881-03-25 ;;1700-1800
http://www.wikidata.org/entity/Q21456844;James Forbes;royaume de Grande-Bretagne;1797-10-01 ;1881-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21456844;James Forbes;royaume de Grande-Bretagne;1797-10-01 ;1881-03-25 ;;1700-1800
http://www.wikidata.org/entity/Q3579741;Édouard Bertin;France;1797-10-07 ;1871-09-14 ;;1700-1800
http://www.wikidata.org/entity/Q5719679;Henry Collen;Royaume-Uni de Grande-Bretagne et d'Irlande;1797-10-09 ;1879-05-08 ;;1700-1800
http://www.wikidata.org/entity/Q5719679;Henry Collen;royaume de Grande-Bretagne;1797-10-09 ;1879-05-08 ;;1700-1800
http://www.wikidata.org/entity/Q1337336;Emilie Linder;Suisse;1797-10-11 ;1867-02-12 ;;1700-1800
http://www.wikidata.org/entity/Q76413536;Félicité Beaudin;France;1797-10-17 ;1879-02-27 ;;1700-1800
http://www.wikidata.org/entity/Q41043344;Amélie Legrand de Saint-Aubin;France;1797-10-19 ;1878-10-03 ;;1700-1800
http://www.wikidata.org/entity/Q1460806;Friedrich Loos;empire d'Autriche;1797-10-29 ;1890-05-09 ;;1700-1800
http://www.wikidata.org/entity/Q3407756;Prosper Baccuet;France;1797-10-30 ;1854-06-28 ;orientalisme;1700-1800
http://www.wikidata.org/entity/Q892354;Jean-Baptiste Aubry-Lecomte;France;1797-10-31 ;1858-05-02 ;;1700-1800
http://www.wikidata.org/entity/Q176492;Heinrich Mützel;Allemagne;1797-11-02 ;1868-03-03 ;;1700-1800
http://www.wikidata.org/entity/Q16066389;Baldassare Calamai;grand-duché de Toscane;1797-11-13 ;1851-07-11 ;;1700-1800
http://www.wikidata.org/entity/Q37891055;Emmanuel Adolphe Midy;France;1797-11-28 ;1874-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q81806869;Rudolphus Lauwerier;Royaume des Pays-Bas;1797-12-01 ;1883-06-05 ;;1700-1800
http://www.wikidata.org/entity/Q34333164;Jean Gabriel Scheffer;Suisse;1797-12-12 ;1876-09-25 ;;1700-1800
http://www.wikidata.org/entity/Q120635898;Richard Terrell;États-Unis;1797-12-13 ;1838-08-17 ;;1700-1800
http://www.wikidata.org/entity/Q1399872;Johann Heinrich Schilbach;Allemagne;1798-01-01 ;1851-05-09 ;;1700-1800
http://www.wikidata.org/entity/Q28165566;Ferdinand Hauptner;Allemagne;1798-01-01 ;1846-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q41339265;Johann Philipp Walther;Allemagne;1798-01-01 ;1868-01-31 ;;1700-1800
http://www.wikidata.org/entity/Q52154602;Benno Keim;Allemagne;1798-01-01 ;1826-12-01 ;;1700-1800
http://www.wikidata.org/entity/Q55904866;Eduard Gisevius;Allemagne;1798-01-01 ;1860-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q97771626;Anton Knapp;Allemagne;1798-01-01 ;1839-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q97771626;Anton Knapp;Allemagne;1798-01-01 ;1839-01-15 ;;1700-1800
http://www.wikidata.org/entity/Q5345729;Edward Villiers Rippingille;Angleterre;1798-01-01 ;1859-04-22 ;;1700-1800
http://www.wikidata.org/entity/Q14629873;Carl Amon;Autriche;1798-01-01 ;1843-10-06 ;;1700-1800
http://www.wikidata.org/entity/Q21458316;Arminius Mayer;Autriche;1798-01-01 ;1847-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21458316;Arminius Mayer;Autriche;1798-01-01 ;1847-07-25 ;;1700-1800
http://www.wikidata.org/entity/Q22955044;Charles Snoeck;Belgique;1798-01-01 ;1868-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q55769566;Eugène Jean Auguste Dons;Belgique;1798-01-01 ;1865-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q55769140;Edouard Charles Dons;Belgique;1798-01-01 ;1869-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q12331573;Peter Holm;Danemark;1798-01-01 ;1875-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q30131440;Athanásios Iatrídis;Empire ottoman;1798-01-01 ;1866-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q4256900;Anton Legashov;Empire russe;1798-01-01 ;1865-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q29640401;Iwan Winberg;Empire russe;1798-01-01 ;1851-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q56242383;Martin Andreas Reissner;Estonie;1798-01-01 ;1862-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q5630533;Fredric Joachim Ekman;Finlande;1798-01-01 ;1872-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q5630533;Fredric Joachim Ekman;Finlande;1798-01-01 ;1872-03-13 ;;1700-1800
http://www.wikidata.org/entity/Q2825318;Adrienne Marie Louise Grandpierre-Deverzy;France;1798-01-01 ;1869-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2844629;Amédée Bourgeois;France;1798-01-01 ;1837-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q3132120;Henri Valton;France;1798-01-01 ;1878-04-27 ;;1700-1800
http://www.wikidata.org/entity/Q2976638;Claude-Aimé Chenavard;France;1798-01-01 ;1838-06-16 ;;1700-1800
http://www.wikidata.org/entity/Q15070912;Adolphe Ladurner;France;1798-01-01 ;1855-06-14 ;;1700-1800
http://www.wikidata.org/entity/Q15070912;Adolphe Ladurner;France;1798-01-01 ;1856-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q16724438;Jacques Reyne Isidore Acarie-Baron;France;1798-01-01 ;1874-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q19895899;Henri-Charles Loeillot;France;1798-01-01 ;1841-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q19895899;Henri-Charles Loeillot;France;1798-01-01 ;1864-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q19966740;Gabriel-Germain Joncherie;France;1798-01-01 ;1856-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q33123459;Herminie Déhérain;France;1798-01-01 ;1839-05-23 ;;1700-1800
http://www.wikidata.org/entity/Q41305680;Jean-François Demay;France;1798-01-01 ;1850-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q41305680;Jean-François Demay;France;1798-01-01 ;1850-10-02 ;;1700-1800
http://www.wikidata.org/entity/Q63719362;Eugénie Latil;France;1798-01-01 ;1879-09-29 ;;1700-1800
http://www.wikidata.org/entity/Q97603276;Gabriel Xavier de Montaut;France;1798-01-01 ;1862-02-25 ;;1700-1800
http://www.wikidata.org/entity/Q110244330;Frédéric Bouchot;France;1798-01-01 ;1850-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q110176078;Jules Escuyer;France;1798-01-01 ;1870-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q110213449;Alexandre Hippolyte Auvray;France;1798-01-01 ;1860-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q110213449;Alexandre Hippolyte Auvray;France;1798-01-01 ;1860-06-02 ;;1700-1800
http://www.wikidata.org/entity/Q113470650;Rose-Jeanne Fajon;France;1798-01-01 ;1851-03-03 ;;1700-1800
http://www.wikidata.org/entity/Q121993713;Fanny Morlot;France;1798-01-01 ;http://www.wikidata.org/.well-known/genid/b582c4ac6cbfde34fd266e8df6ae3d40;;1700-1800
http://www.wikidata.org/entity/Q125599646;Charles Arrowsmith;France;1798-01-01 ;1833-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q30131440;Athanásios Iatrídis;Grèce;1798-01-01 ;1866-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1185402;Demeter Laccataris;Hongrie;1798-01-01 ;1864-12-24 ;;1700-1800
http://www.wikidata.org/entity/Q317736;Utagawa Kuniyoshi;Japon;1798-01-01 ;1861-04-14 ;ukiyo-e;1700-1800
http://www.wikidata.org/entity/Q22955044;Charles Snoeck;Pays-Bas méridionaux;1798-01-01 ;1868-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q109886551;Karol Hoppen;Pologne;1798-01-01 ;1849-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q109886551;Karol Hoppen;Pologne;1798-01-01 ;1849-12-21 ;;1700-1800
http://www.wikidata.org/entity/Q50298681;Johannes Rentinck;Royaume des Pays-Bas;1798-01-01 ;1846-10-30 ;;1700-1800
http://www.wikidata.org/entity/Q1507251;George Duncan Beechey;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1852-12-06 ;réalisme;1700-1800
http://www.wikidata.org/entity/Q3161038;James Duffield Harding;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1863-12-04 ;;1700-1800
http://www.wikidata.org/entity/Q6225330;John Cart Burgess;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1863-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q7788420;Thomas Churchyard;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1865-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q8008505;William Egley;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1870-03-19 ;;1700-1800
http://www.wikidata.org/entity/Q16065438;Henry Bryan Ziegler;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1874-08-15 ;;1700-1800
http://www.wikidata.org/entity/Q17355315;Catherine Grace Godwin;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1845-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q17355315;Catherine Grace Godwin;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1845-05-01 ;;1700-1800
http://www.wikidata.org/entity/Q18671997;John St. John Long;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1834-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18576487;John, IV Dunthorne;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1832-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18576649;Louisa Sharpe;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1843-01-28 ;;1700-1800
http://www.wikidata.org/entity/Q20030095;Joseph Molloy;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1877-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20069863;Charles Grey;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1892-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20646013;James Meadows;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1864-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21453469;Henry Moseley;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1866-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21072168;Henry Calvert;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1869-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21460350;John Barwell;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1876-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21467148;David Hodgson;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1864-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21467148;David Hodgson;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1864-04-24 ;;1700-1800
http://www.wikidata.org/entity/Q23657165;George Childs;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1875-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q55497811;Henry Brocas (II);Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1873-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q72908291;Thomas Barber;Royaume-Uni de Grande-Bretagne et d'Irlande;1798-01-01 ;1826-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q52154604;Jean Hunziker;Suisse;1798-01-01 ;1868-09-06 ;;1700-1800
http://www.wikidata.org/entity/Q110083702;Karl Ludwig Oppermann;Suisse;1798-01-01 ;1881-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q5630533;Fredric Joachim Ekman;Suède;1798-01-01 ;1872-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q5630533;Fredric Joachim Ekman;Suède;1798-01-01 ;1872-03-13 ;;1700-1800
http://www.wikidata.org/entity/Q63226275;Edvin Sjölin;Suède;1798-01-01 ;1879-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18671997;John St. John Long;royaume d'Irlande;1798-01-01 ;1834-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20030095;Joseph Molloy;royaume d'Irlande;1798-01-01 ;1877-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q55497811;Henry Brocas (II);royaume d'Irlande;1798-01-01 ;1873-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2939250;Carlo Ruspi;royaume d'Italie;1798-01-01 ;1863-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1507251;George Duncan Beechey;royaume de Grande-Bretagne;1798-01-01 ;1852-12-06 ;réalisme;1700-1800
http://www.wikidata.org/entity/Q3161038;James Duffield Harding;royaume de Grande-Bretagne;1798-01-01 ;1863-12-04 ;;1700-1800
http://www.wikidata.org/entity/Q6225330;John Cart Burgess;royaume de Grande-Bretagne;1798-01-01 ;1863-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q7788420;Thomas Churchyard;royaume de Grande-Bretagne;1798-01-01 ;1865-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q7789744;Thomas Foster;royaume de Grande-Bretagne;1798-01-01 ;1826-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q8008505;William Egley;royaume de Grande-Bretagne;1798-01-01 ;1870-03-19 ;;1700-1800
http://www.wikidata.org/entity/Q16065438;Henry Bryan Ziegler;royaume de Grande-Bretagne;1798-01-01 ;1874-08-15 ;;1700-1800
http://www.wikidata.org/entity/Q17355315;Catherine Grace Godwin;royaume de Grande-Bretagne;1798-01-01 ;1845-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q17355315;Catherine Grace Godwin;royaume de Grande-Bretagne;1798-01-01 ;1845-05-01 ;;1700-1800
http://www.wikidata.org/entity/Q18671997;John St. John Long;royaume de Grande-Bretagne;1798-01-01 ;1834-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18576487;John, IV Dunthorne;royaume de Grande-Bretagne;1798-01-01 ;1832-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18576649;Louisa Sharpe;royaume de Grande-Bretagne;1798-01-01 ;1843-01-28 ;;1700-1800
http://www.wikidata.org/entity/Q20030095;Joseph Molloy;royaume de Grande-Bretagne;1798-01-01 ;1877-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20069863;Charles Grey;royaume de Grande-Bretagne;1798-01-01 ;1892-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20646013;James Meadows;royaume de Grande-Bretagne;1798-01-01 ;1864-01-01 ;;1700-1800
